ESREjdNr;Bygning_id;BYG_BOLIG_ARL_SAML;BYG_ARL_SAML;BYG_ANVEND_KODE;OPFOERELSE_AAR;ERHV_ARL_SAML;OMBYG_AAR;HeatSupply;ZipCode;LabelStatusCode;PropertyNumber;Wgs84Latitude;ValidFrom;SchemaVersion;ValidTo;EnergyLabelTypeUsage;SubmitterConsultantName;SubmitterCompanyIdentifier;LabelStatus;BuildingNumber;HasPdf;DEMOLink;MunicipalityNumber;EnergyLabelClassification;CityName;EntityIdentifier;Wgs84Longitude;HasXML;IsMixedUsage;SubmitterCompanyName;EnergyLabelSerialIdentifier;HouseNumber;IsHidden;StreetName;EnergyLabelTypeBasedOn;BBRUseCode;YearOfConstruction
179409;b7e0bc07-bfe9-4a8f-88ae-68968582a12c;133;133;120;2004;0;0;DistrictHeat;2630;1;179409;55.6480104205222;2013-04-05;1.0.16;2023-04-05;SingleFamily;Leif Hansen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Potentilvej%202,%202630%20Taastrup%20(310033531);169;C;Taastrup;310033531;12.2457397507201;True;False;OBH Ingeniørservice A/S;310033531;2;False;Potentilvej;CalculatedConsumption;120;2004
183090;b7f94c4f-7720-436f-9230-3a176f8c5470;133;191;120;2009;0;0;DistrictHeat;2630;1;183090;;2020-01-10;1.0.20;2030-01-10;SingleFamily;Søren Funch Jensen;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/K%C3%A6rmindevej%2027,%202630%20Taastrup%20(311416647);169;B;Taastrup;311416647;;True;False;Botjek A/S;311416647;27;False;Kærmindevej;CalculatedConsumption;120;2009
160368;b84e0ccc-7127-44fc-847a-709b5537709d;321;321;130;1985;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
152284;b84ecfe5-a3cd-4877-91ff-62363e50962a;116;129;131;1979;0;0;DistrictHeat;2630;1;152284;55.6542702172412;2016-09-13;1.0.18;2026-09-13;SingleFamily;Michael Skovgaard;600408;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2032,%202630%20Taastrup%20(311200323);169;B;Taastrup;311200323;12.2683296473302;True;False;Botjek Support Center;311200323;32;False;Hallandsparken;CalculatedConsumption;130;1979
167168;b85e3162-c01a-454d-89ba-ef51e96ce275;134;134;120;2003;0;0;DistrictHeat;2630;1;167168;55.657436671596;2014-03-28;1.0.17;2024-03-28;SingleFamily;Søren Funch Jensen;600331;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Taastrup%20Hovedgade%2010B,%202630%20Taastrup%20(311045640);169;A2010;Taastrup;311045640;12.3074928001296;True;False;Bygnings-energikonsulent  Søren Funch Jensen;311045640;10B;False;Taastrup Hovedgade ;CalculatedConsumption;120;2003
181581;b86d3444-4852-4367-8310-c88b118d770a;85;85;130;1988;0;0;;2630;1;181581;55.6477023926457;2012-01-02;1.0.16;2022-01-02;SingleFamily;Jes Bøgelund;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Struergade%205,%202630%20Taastrup%20(300004617);169;D;Taastrup;300004617;12.2715342467724;True;False;OBH Ingeniørservice A/S;300004617;5;False;Struergade;BBRInformation;130;1988
133743;b88f83ae-19b5-4f59-b4d2-b7a1cb194d9e;115;58;130;1974;0;0;DistrictHeat;2630;1;133743;55.6377409369251;2018-03-09;1.0.18;2028-03-09;SingleFamily;Morten Juel;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8jg%C3%A5rdstoften%20340,%202630%20Taastrup%20(311301930);169;B;Taastrup;311301930;12.3040353054395;True;False;Botjek A/S;311301930;340;False;Højgårdstoften;CalculatedConsumption;130;1974
131821;b8c4b1df-e2ec-4bb0-a1b5-7c5548951ea0;0;85;290;1964;85;0;NaturalGas;2630;1;131821;55.6823104806155;2015-11-17;1.0.17;2025-11-17;NonResidental;Jacob Wibroe;600109;VALID;1, 2, 3, 5, 6, 7, 8, 11;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311145686;169;C;Taastrup;311145686;12.2487736152594;True;False;Danakon a/s;311145686;10;False;Spangåvej;CalculatedConsumption;420;1922, 1942, 1979, 1982, 2005
178968;b8ebce65-d56a-465d-94b6-e79d28a1ec5c;0;106;590;2006;0;0;DistrictHeat;2630;1;178968;55.6565256128748;2014-08-13;1.0.17;2024-08-13;MultiFamily;Bo Bramsen;600194;VALID;1, 2, 3;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311068270;169;B;Taastrup;311068270;12.3056029791808;True;False;Arkitektfirmaet Byg & Bo ApS   ;311068270;1A;False;Hvidestensparken;CalculatedConsumption;140;2006
173869;b90d74b5-84a4-471b-aabf-c99d587e43ec;145;145;120;1998;0;0;;2630;1;173869;55.6352283914027;2014-03-24;1.0.17;2024-03-24;SingleFamily;Simon Giversen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Egekrattet%2038,%202630%20Taastrup%20(311044458);169;C;Taastrup;311044458;12.2767241369085;True;False;Energi- og Bygningsrådgivning A/S;311044458;38;False;Egekrattet;BBRInformation;120;1998
134049;b912302b-28f9-4f0a-9943-f242f110057e;136;78;120;1980;0;0;Electricity;2630;1;134049;55.661507550839;2010-11-09;1.0.15;2020-11-09;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8rsk%C3%A6tten%201K,%202630%20Taastrup%20(100192821);169;E;Taastrup;100192821;12.3079000556357;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100192821;1K;False;Hørskætten;CalculatedConsumption;120;1980
155518;b95d090f-891c-4165-8be0-ee276b701931;109;109;130;1980;0;0;Electricity;2640;1;155518;55.6430735549904;2016-02-20;1.0.18;2026-02-20;SingleFamily;Morten Aagesen;600390;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Brandv%C3%A6nget%2046,%202640%20Hedehusene%20(311159987);169;E;Hedehusene;311159987;12.1937455935627;True;False;Steenstrup & Schmidt ApS;311159987;46;False;Brandvænget;CalculatedConsumption;130;1980
167710;b988d327-ed06-42f9-b9ce-4dab62a43064;154;154;120;1992;0;0;NaturalGas;2630;1;167710;;2020-02-07;1.0.20;2030-02-07;SingleFamily;Ole Kjølhede;600453;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kirkestien%2016A,%202630%20Taastrup%20(311421585);169;C;Taastrup;311421585;;True;False;Arkitektfirmaet Ole Kjølhede ApS;311421585;16A;False;Kirkestien;CalculatedConsumption;120;1992
131414;b98b406d-2391-4d4d-abcc-11592f54d2df;186;106;110;1963;0;0;FuelGasOil;2640;1;131414;55.6886338084006;2011-06-15;1.0.15;2021-06-15;SingleFamily;Robert Grünberger;600126;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Tostholmvej%205,%202640%20Hedehusene%20(100228617);169;D;Hedehusene;100228617;12.2189952856263;True;False;Botjek København;100228617;5;False;Tostholmvej;CalculatedConsumption;110;1963
154082;b9beb13b-f062-4887-8f5a-8049b788fec0;2848;2848;140;1980;0;0;DistrictHeat;2630;1;154082;55.6550065422447;2016-08-31;1.0.18;2026-08-31;MultiFamily;Christian Strarup;600045;VALID;1, 2, 3, 4, 5;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311197827;169;C;Taastrup;311197827;12.2771212831278;True;False;Topdahl ApS;311197827;20;False;Sylen;CalculatedConsumption;140;1980
147833;b9ca20af-390f-488e-baca-8d7073894314;168;168;120;1980;0;1992;NaturalGas;2640;1;147833;55.6515547997537;2017-08-14;1.0.18;2027-08-14;SingleFamily;Keld Herløv Carlsen ;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenalderen%2070,%202640%20Hedehusene%20(311266105);169;C;Hedehusene;311266105;12.1856755687663;True;False;Energihuset Danmark ApS;311266105;70;False;Stenalderen;CalculatedConsumption;120;1980
101434;b9d250f8-3fbf-49db-bf93-3c8ed357025c;1342;1342;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
157510;b9eb90bf-e87c-4aaa-a3c9-3c8adecc9895;0;137;590;1988;137;0;DistrictHeat;2640;1;157510;55.6426065049921;2019-07-02;1.0.19;2029-07-02;SingleFamily;Ane Andersen;600054;VALID;1, 2, 3, 4, 5, 6, 7, 8;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenm%C3%B8llen%202,%202640%20Hedehusene%20(311385978);169;B;Hedehusene;311385978;12.1995892924228;True;False;EKJ Rådgivende Ingeniør A/S;311385978;2;False;Stenmøllen;CalculatedConsumption;130;1988
125074;b9fc7f5f-ecc3-449d-9180-f4ec450145b5;0;54;210;1965;54;0;WoodPellets;2630;1;125074;;2020-03-18;1.0.20;2030-03-18;NonResidental;Martin Thomsen;600164;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311428603;169;C;Taastrup;311428603;;True;False;Energi- og Bygningsrådgivning A/S;311428603;5A;False;Frederiksholmsvej;CalculatedConsumption;420;1875
144710;ba035a92-0a5a-402d-b6f5-a0556cb0835f;104;122;130;1977;0;0;Electricity;2640;1;144710;55.6594695402156;2016-06-08;1.0.18;2026-06-08;SingleFamily;Flemming Weisz;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bavne%C3%A5sen%201,%202640%20Hedehusene%20(311181868);169;G;Hedehusene;311181868;12.189706376484;True;False;Energihuset Danmark ApS;311181868;1;False;Bavneåsen;CalculatedConsumption;130;1977
178852;ba04a955-b9e1-46c4-9707-f3799a42eb6c;120;156;130;2004;0;0;DistrictHeat;2630;3;178852;55.6426232676149;2008-04-24;1.0.15;2018-04-24;SingleFamily;Sten Johansen;500363;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Taastrup%20Hovedgade%20140C,%202630%20Taastrup%20(100076933);169;C;Taastrup;100076933;12.2936684205096;True;False;BOLIUS Boligejernes Videncenter A/S;100076933;140C;False;Taastrup Hovedgade;CalculatedConsumption;130;2004
132283;ba17f27e-6a6c-4c6d-b1a2-888f01c7bd03;150;171;130;2005;0;0;;2630;1;132283;55.6808656893619;2015-06-03;1.0.17;2025-06-03;SingleFamily;Ole Børs Petersson;600350;VALID;6;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bondeh%C3%B8jvej%204Q,%202630%20Taastrup%20(311116911);169;C;Taastrup;311116911;12.2517248359091;True;False;Arkitekt Bent Loua Haslebo Aps;311116911;4Q;False;Bondehøjvej;BBRInformation;130;2005
186272;ba39dae8-815a-4a51-bc59-cdc350d43cd6;136;136;131;2018;0;0;DistrictHeat;2640;1;186272;55.644543764853;2018-08-20;1.0.19;2028-08-20;SingleFamily;John Klysner;600211;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Urtehaven%207,%202640%20Hedehusene%20(311331470);169;A2020;Hedehusene;311331470;12.202179680292;True;False;John Klysner Consult ApS;311331470;7;False;Urtehaven;CalculatedConsumption;130;2018
152462;ba59f089-ad95-443b-8c85-23812c93a0af;4996;4996;140;1981;0;0;DistrictHeat;2630;1;152462;55.6548633832967;2016-08-31;1.0.18;2026-08-31;MultiFamily;Christian Strarup;600045;VALID;1, 2, 3, 4, 5, 6;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311197823;169;C;Taastrup;311197823;12.2747399113349;True;False;Topdahl ApS;311197823;1;False;Sylen;CalculatedConsumption;140;1981
151792;ba6e4913-d1a3-46cf-950a-2d2aabd32789;116;116;130;1978;0;0;DistrictHeat;2630;1;151792;55.6533527471611;2016-08-28;1.0.18;2026-08-28;SingleFamily;Michael Nimskov;600380;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2047,%202630%20Taastrup%20(311196990);169;B;Taastrup;311196990;12.2703680231143;True;False;Nimskov & co. ApS;311196990;47;False;Hallandsparken;CalculatedConsumption;130;1978
160368;ba7abe05-1306-4951-a260-df966e10bd98;248;248;130;1986;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
108420;ba83b195-cafa-459e-8d26-2f84cd3dc7ca;0;148;229;1974;148;1991;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
160368;bb11796e-6e2f-4cce-b94b-3a7e3df8ba61;168;168;130;1986;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
152012;bb1b798d-59e4-4c35-9727-0f236daf5df4;116;116;130;1978;0;0;DistrictHeat;2630;1;152012;55.6534282386281;2013-03-07;1.0.16;2023-03-07;SingleFamily;Michael Spove;600018;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2025,%202630%20Taastrup%20(310028577);169;C;Taastrup;310028577;12.269897279991;True;False;B.K. Consult aps;310028577;25;False;Hallandsparken;CalculatedConsumption;130;1978
132283;bb8664d8-638d-4d86-8b99-5b9f407058ca;162;173;130;2005;0;0;;2630;1;132283;55.6808656893619;2015-06-03;1.0.17;2025-06-03;SingleFamily;Ole Børs Petersson;600350;VALID;6;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bondeh%C3%B8jvej%204Q,%202630%20Taastrup%20(311116911);169;C;Taastrup;311116911;12.2517248359091;True;False;Arkitekt Bent Loua Haslebo Aps;311116911;4Q;False;Bondehøjvej;BBRInformation;130;2005
152004;bb90f3fc-1fa3-4202-abe3-c2e28fc1a097;116;116;130;1978;0;0;DistrictHeat;2630;1;152004;55.6533739905742;2019-03-12;1.0.19;2029-03-12;SingleFamily;Karsten Larsen;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2027,%202630%20Taastrup%20(311364172);169;B;Taastrup;311364172;12.2699086555586;True;False;Factum2 A/S;311364172;27;False;Hallandsparken;CalculatedConsumption;130;1978
128111;bb97b87d-d576-4be1-a984-0402444084ba;199;238;120;2013;0;0;Electricity;2630;1;128111;55.6884540379232;2013-01-22;1.0.16;2023-01-22;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;4;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Mosedalen%205,%202630%20Taastrup%20(310021487);169;A2010;Taastrup;310021487;12.2496813836539;True;False;e-consult ApS;310021487;5;False;Mosedalen;CalculatedConsumption;120;2013
157413;bbbb561f-d223-44c1-a85e-53b719877d72;0;13074;323;1987;13074;1993;DistrictHeat;2630;1;157413;55.6626541578154;2016-08-18;1.0.18;2026-08-18;NonResidental;Jimmy Bruun Clausen;600011;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311195317;169;C;Taastrup;311195317;12.2849818845298;True;False;GH-Energi og Rådgivning ApS;311195317;12;False;Dybendal Alle;CalculatedConsumption;320;1987
186402;bbd0a79c-fb06-4758-a631-313455a985ce;0;11804;229;2019;11804;0;DistrictHeat;2630;1;186402;;2020-02-18;1.0.20;2030-02-18;NonResidental;Jakob Madsen;600198;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311423246;169;A2015;Taastrup;311423246;;True;False;JDM Rådgivende Ingeniør ApS;311423246;3;False;Bredebjergvej;CalculatedConsumption;323;2020
131198;bbdafb0a-4133-4e24-99c3-8a0885baca1a;0;247;217;1989;247;0;WoodPellets;2630;1;131198;55.7028648974838;2016-06-27;1.0.18;2026-06-27;SingleFamily;Robert Grünberger;600126;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hovmarksstien%203,%202630%20Taastrup%20(311186047);169;E;Taastrup;311186047;12.2558298872586;True;False;Botjek Center Øst;311186047;3;False;Hovmarksstien;CalculatedConsumption;110;1860
151067;bbff3afb-f5c4-4ed6-bd95-4a46d0e3d79d;0;1345;222;2000;1345;0;NaturalGas;2630;1;151067;55.6378071136147;2015-11-06;1.0.17;2025-11-06;NonResidental;Stig Tange;600001;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311144047;169;E;Taastrup;311144047;12.2865243597229;True;False;OBH Ingeniørservice A/S;311144047;10;False;Malervej;CalculatedConsumption;320;2000
153256;bc29b225-493d-4aad-9b48-2f6a2516cb53;508;610;140;1981;102;0;DistrictHeat;2640;1;153256;55.6495857958977;2014-11-28;1.0.17;2024-11-28;NonResidental;Mads Madsen;600171;VALID;18;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311085704;169;D;Hedehusene;311085704;12.2176960532543;True;False;Rambøll Danmark A/S (Aalborg);311085704;160;False;Charlotteager;CalculatedConsumption;320;1981
108420;bc437d99-60dc-4263-b2ab-3337a17ec4af;318;321;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
185601;bc59cd5d-0756-4907-82df-03ceeb9961fa;76;76;130;1995;0;0;;2630;1;185601;55.6348023361016;2014-01-06;1.0.16;2024-01-06;SingleFamily;Connie H. Stobbe;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hindb%C3%A6rhegnet%2014,%202630%20Taastrup%20(311032587);169;D;Taastrup;311032587;12.2687733998789;True;False;Energi- og Bygningsrådgivning A/S;311032587;14;False;Hindbærhegnet;BBRInformation;130;1995
155267;bc8f831c-5fad-40be-8212-a00be780c3e1;108;108;130;1981;0;0;Electricity;2640;1;155267;55.6436611912606;2015-05-18;1.0.17;2025-05-18;SingleFamily;Søren Funch Jensen;600331;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Brandv%C3%A6nget%2011,%202640%20Hedehusene%20(311113312);169;F;Hedehusene;311113312;12.1925852850719;True;False;Bygnings-energikonsulent  Søren Funch Jensen;311113312;11;False;Brandvænget ;CalculatedConsumption;130;1981
185888;bc93362a-6fba-4839-b6d8-7b63c3be7934;0;9064;321;0;9064;2020;DistrictHeat;2640;1;185888;55.6480037724578;2014-12-01;1.0.17;2024-12-01;NonResidental;Jakob Madsen;600198;VALID;0;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311085992;169;A2010;Hedehusene;311085992;12.1630970942509;True;False;JDM Rådgivende Ingeniør ApS;311085992;630;False;Hovedgaden;CalculatedConsumption;320;2014
126712;bca5f384-a843-4f2c-b012-e8da714c57ad;230;184;120;1894;0;1970;NaturalGas;2630;3;126712;55.6808533477337;2008-07-25;1.0.15;2018-07-25;SingleFamily;Ole Kistrup;500102;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Landsbygaden%2034,%202630%20Taastrup%20(100091026);169;E;Taastrup;100091026;12.2552404637554;True;False;OBH Ingeniørservice A/S;100091026;34;False;Landsbygaden;CalculatedConsumption;120;1894
152225;bca774a9-2ead-419d-80b8-683135088947;116;129;130;1978;0;0;DistrictHeat;2630;1;152225;55.6533489360038;2015-06-12;1.0.17;2025-06-12;SingleFamily;Christian Berthing - factum2 as - 4177 0320;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%20102,%202630%20Taastrup%20(311118805);169;B;Taastrup;311118805;12.2688252722442;True;False;factum2 as;311118805;102;False;Hallandsparken;CalculatedConsumption;130;1978
171483;bcafbdec-df05-4ddc-964b-dbeb42e23866;5060;5294;140;1974;0;0;DistrictHeat;2630;1;171483;55.6516490642552;2017-10-12;1.0.18;2027-10-12;MultiFamily;Jonas Bondegaard;600001;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311278186;169;C;Taastrup;311278186;12.2799571105853;True;False;OBH Ingeniørservice A/S;311278186;1;False;Saven C;CalculatedConsumption;140;1974
182779;bccd87d3-0553-463a-beec-48e599a95e60;162;162;120;2006;0;0;DistrictHeat;2630;3;182779;55.6519183108558;2008-12-09;1.0.15;2018-12-09;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;500003;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Brunellevej%2014,%202630%20Taastrup%20(100106487);169;C;Taastrup;100106487;12.2431376208038;True;False;jkh arkitekttegnestue;100106487;14;False;Brunellevej;CalculatedConsumption;120;2006
152624;bcebcd57-1b14-4788-9419-54df74e3889c;116;129;130;1978;0;0;DistrictHeat;2630;1;152624;55.6532621007342;2010-07-20;1.0.15;2020-07-20;SingleFamily;Bent Loua Haslebo;600350;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%2086,%202630%20Taastrup%20(100169955);169;C;Taastrup;100169955;12.2683727929445;True;False;Arkitekt Bent Loua Haslebo Aps;100169955;86;False;Hallandsparken;CalculatedConsumption;130;1978
173575;bcf76661-24c5-437c-bb0f-e1977f6bf4d9;136;136;120;1998;0;0;DistrictHeat;2630;1;173575;55.6356132870333;2013-05-18;1.0.16;2023-05-18;SingleFamily;Mikkel Stewart;600378;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Egekrattet%2034,%202630%20Taastrup%20(310040508);169;C;Taastrup;310040508;12.2767880820968;True;False;Botjek Taastrup ApS;310040508;34;False;Egekrattet;CalculatedConsumption;120;1998
134111;bd0aaea2-f518-45e3-8c7d-db3bc138c114;0;3327;320;2002;4968;0;NaturalGas;2630;1;134111;55.6628101615659;2011-10-11;1.0.15;2021-10-11;NonResidental;Gert Halldén;600011;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200053788;169;C;Taastrup;200053788;12.2972579800692;True;False;GH-Energi & Rådgivning Aps;200053788;9;False;Hørskætten;CalculatedConsumption;320;2002
